food_name,query,alternate_query_inbox,kroger_upc,product_grams,product_uri,product_local_price,product_categories,product_sold_by_unit
hearty bread,hearty bread,,1410007083.0,680.388,/p/pepperidge-farm-farmhouse-hearty-white-bread/0001410007083?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.79,Bakery,24 oz
canned Cannellini beans,canned Cannellini beans,,1111012142.0,439.41725,/p/kroger-cannellini-beans/0001111012142?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,0.89,Canned & Packaged,15.5 oz
kale leaves,kale leaves,,1111018170.0,453.592,/p/kale-bag/0001111018170?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.99,Produce,16 oz
wild rice mix,wild rice mix,,7341650960.0,170.097,/p/lundberg-organic-wild-rice-mix/0007341650960?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.99,"Pasta, Sauces, Grain",6 oz
dried dill,dried dill,,1111062303.0,15.8757,/p/kroger-dill-weed/0001111062303?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,5.49,Baking Goods,0.56 oz
penne,penne,,1111085033.0,453.592,/p/kroger-penne-rigate-pasta/0001111085033?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.33,"Pasta, Sauces, Grain",16 oz
full-fat coconut milk,full-fat coconut milk,,1111090414.0,399.24,/p/kroger-premium-coconut-milk/0001111090414?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.49,"International, Dairy",13.5 fl oz
crispy fried onions,crispy fried onions,,1111082354.0,170.097,/p/kroger-crispy-french-fried-onions/0001111082354?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.59,Condiment & Sauces,6 oz
white wine,white wine,,8312084207.0,750.0,/p/bay-bridge-chardonnay-white-wine/0008312084207?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.88,"Adult Beverage, Adult Beverage, Adult Beverage, Adult Beverage, Adult Beverage",750 ml
Parmesan,Parmesan,,1111058033.0,226.796,/p/kroger-100-parmesan-grated-cheese/0001111058033?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.39,"Dairy, Pasta, Sauces, Grain",8 oz
uncooked macaroni,uncooked macaroni,,1111085021.0,453.592,/p/kroger-elbow-macaroni/0001111085021?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.33,"Pasta, Sauces, Grain",16 oz
canned Albacore tuna,canned Albacore tuna,,1111089088.0,141.7475,/p/kroger-solid-white-albacore-tuna-in-water/0001111089088?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.89,Canned & Packaged,5 oz
canned green chiles,canned green chiles,,1111084009.0,113.398,/p/kroger-diced-green-chile-peppers/0001111084009?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,0.99,"Canned & Packaged, International",4 oz
canned pinto beans,canned pinto beans,,1111012113.0,439.41725,/p/kroger-pinto-beans/0001111012113?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,0.89,Canned & Packaged,15.5 oz
green bell peppers,green bell peppers,,4065.0,164.0,/p/fresh-large-green-bell-pepper/0000000004065?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,0.89,Produce,1 ct
Creole Seasoning,Creole Seasoning,,7199800005.0,481.9415,/p/tony-chachere-s-original-creole-seasoning/0007199800005?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.99,Baking Goods,17 oz
ground coriander,ground coriander,,1111073918.0,35.43687,/p/private-selection-ground-coriander-seed/0001111073918?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.49,Baking Goods,1.25 oz
white bread,white bread,,1111008485.0,566.99,/p/kroger-white-bread/0001111008485?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.99,Bakery,20 oz
fresh salmon,fresh salmon,,21544150000.0,453.592,/p/fresh-atlantic-salmon-fillet-never-frozen-family-pack/0021544150000?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,9.99,Meat & Seafood,1 lb
dark molasses,dark molasses,,7240071124.0,480.0,/p/grandma-s-original-molasses-gluten-free-non-gmo/0007240071124?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,5.49,Baking Goods,12 fl oz
steel-cut oats,steel-cut oats,,1111002211.0,793.786,/p/kroger-100-whole-grain-steel-cut-oats/0001111002211?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,5.79,Breakfast,28 oz
unsweetened coconut flakes,unsweetened coconut flakes,,1111013793.0,226.796,/p/simple-truth-organic-unsweetened-coconut-flakes/0001111013793?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.49,Natural & Organic,8 oz
vanilla,vanilla,,1111010157.0,112.3793,/p/private-selection-pure-vanilla-extract/0001111010157?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,10.99,Baking Goods,4 fl oz
Romaine lettuce,Romaine lettuce,,4640.0,550.0,/p/romaine-lettuce/0000000004640?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.49,Produce,1 ct
red seedless grapes,red seedless grapes,,4023.0,453.592,/p/red-seedless-grapes/0000000004023?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.49,Produce,1 lb
ground chicken,ground chicken,,8463244296.0,453.592,/p/isernio-s-ground-fresh-chicken/0008463244296?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,5.99,Meat & Seafood,1 lb
canned water chestnuts,canned water chestnuts,,1111085482.0,226.796,/p/kroger-sliced-water-chestnuts/0001111085482?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.49,"International, Canned & Packaged",8 oz
mixed salad greens,mixed salad greens,,1111091042.0,226.796,/p/kroger-field-greens-salad-mix-bag/0001111091042?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.79,Produce,8 oz
canned mandarin oranges,canned mandarin oranges,,1111004785.0,425.2425,/p/kroger-canned-mandarin-oranges-in-light-syrup/0001111004785?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.59,Canned & Packaged,15 oz
corn tortilla chips,corn tortilla chips,,1111008657.0,510.291,/p/kroger-white-corn-restaurant-style-tortilla-chips-family-size/0001111008657?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.69,Snacks,18 oz
shredded Mexican cheese blend,shredded Mexican cheese blend,,1111058913.0,907.184,/p/kroger-mexican-style-blend-shredded-cheese/0001111058913?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,7.99,Dairy,32 oz
canned pumpkin puree,canned pumpkin puree,,1111081401.0,822.1355,/p/kroger-100-pure-canned-pumpkin-puree/0001111081401?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.29,"Baking Goods, Canned & Packaged",29 oz
Oaxaca cheese,Oaxaca cheese,,7456200115.0,283.495,/p/cacique-oaxaca-part-skim-milk-cheese/0007456200115?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,5.29,International,10 oz
granola,granola,,1111013881.0,311.8445,/p/kroger-oats-honey-granola/0001111013881?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.99,Breakfast,11 oz
chipotle peppers in adobo sauce,chipotle peppers in adobo sauce,,1111088003.0,198.4465,/p/kroger-gluten-free-whole-chipotle-peppers-in-adobo-sauce/0001111088003?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.49,Canned & Packaged,7 oz
tomatoes,tomatoes,,4087.0,453.592,/p/fresh-roma-tomato/0000000004087?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.49,"Produce, Produce",1 lb
Everything Bagel seasoning,Everything Bagel seasoning,,1111010562.0,450.75705,/p/private-selection-everything-bagel-seasoning/0001111010562?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,9.99,Baking Goods,15.9 oz
neutral cooking oil,neutral cooking oil,,,,,,,
flat leaf parsley,flat leaf parsley,,,,,,,
lard,lard,,7010007090.0,1814.368,/p/morrell-manteca-snow-cap-lard/0007010007090?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,9.79,Baking Goods,4 lb
French loaf,French loaf,,89049700043.0,524.47,/p/ace-bakery-french-loaf/0089049700043?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.99,"Bakery, Bakery",18.5 oz
pickled jalapeno,pickled jalapeno,,7639710515.0,1814.368,/p/la-costena-pickled-jalapeno-nacho-slices/0007639710515?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,6.99,"International, Canned & Packaged",64 oz
white fish fillets,white fish fillets,,1111086003.0,907.184,/p/kroger-frozen-tilapia-fillets-big-deal-/0001111086003?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,10.99,Meat & Seafood,32 oz
puff pastry,puff pastry,,5100007874.0,490.44635,/p/pepperidge-farm-puff-pastry-frozen-pastry-dough-sheets/0005100007874?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,8.49,Frozen,17.3 oz
shredded Swiss cheese,shredded Swiss cheese,,1111008388.0,226.796,/p/private-selection-alpine-blend-swiss-gruyere-thick-cut-shredded-cheese/0001111008388?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.29,Dairy,8 oz
fresh Italian parsley,fresh Italian parsley,,4901.0,60.0,/p/parsley-italian/0000000004901?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,0.99,Produce,1 ct
sambal oelek,sambal oelek,,2446306107.0,226.796,/p/huy-fong-sambal-oelek-chili-paste/0002446306107?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.49,International,8 oz
rolls,rolls,,1111011047.0,340.194,/p/kroger-carbmaster-white-dinner-rolls/0001111011047?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.29,Bakery,12 ct / 12 oz
canned pineapple chunks,canned pineapple chunks,,0001111083141,566.99,/p/kroger-canned-pineapple-chunks-in-pineapple-juice/0001111083141?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.69,Canned & Packaged,20 oz
frozen broccoli and cauliflower,frozen broccoli and cauliflower,,0001450002132,306.1746,/p/birds-eye-steamfresh-broccoli-and-cauliflower-frozen-vegetables/0001450002132?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.99,Frozen,10.800 oz
pork shoulder,pork shoulder,,0023896500000,453.592,/p/kroger-natural-fresh-pork-boneless-shoulder-butt/0023896500000?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.79,Meat & Seafood,1 lb
coffee beans,coffee beans,,0001111006368,566.99,/p/private-selection-kona-blend-medium-roast-whole-bean-coffee/0001111006368?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,14.49,Beverages,20 oz
whole wheat spaghetti,whole wheat spaghetti,,0007680800584,453.592,/p/barilla-whole-grain-spaghetti-non-gmo-and-kosher-pasta-made-with-whole-wheat/0007680800584?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.99,"Pasta, Sauces, Grain",16 oz
2% cottage cheese,2% cottage cheese,,0001111045045,680.388,/p/kroger-2-low-fat-small-curd-cottage-cheese/0001111045045?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.29,Dairy,24 oz
jam,jam,,0001111012376,510.291,/p/kroger-strawberry-jam/0001111012376?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.19,Condiment & Sauces,18 oz
hard boiled egg,hard boiled egg,,0074602520246,263.65,/p/easy-eggs-peeled-hard-cooked-eggs/0074602520246?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.99,Dairy,9.3 oz
canned pineapple tidbits,canned pineapple tidbits,,0001111083155,566.99,/p/kroger-canned-pineapple-tidbits-in-pineapple-juice/0001111083155?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.49,Canned & Packaged,20 oz
Italian shredded cheese blend,Italian shredded cheese blend,,0001111050205,226.796,/p/kroger-italian-style-blend-shredded-cheese/0001111050205?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.49,Dairy,8 oz
shredded monterrey jack,shredded monterrey jack,,0001111058086,907.184,/p/kroger-monterey-jack-shredded-cheese/0001111058086?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,7.99,Dairy,32 oz
large tortillas,large tortillas,,0007373107200,1133.98,/p/mission-large-flour-burrito-tortillas/0007373107200?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,6.99,"International, Bakery",16 ct / 40 oz
Mexican crema,Mexican crema,,0004274312308,425.2425,/p/el-mexicano-crema-mexicana-grade-a-sour-cream/0004274312308?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.99,Dairy,15 oz
Corn bread mix,Corn bread mix,,4144947533.0,453.592,/p/krusteaz-sweet-corn-muffin-cornbread-mix/0004144947533?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.19,"Baking Goods, Baking Goods",16 oz
canned beans,canned beans,,0001111012142,439.41725,/p/kroger-cannellini-beans/0001111012142?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,0.89,Canned & Packaged,15.5 oz
cantaloupe,cantaloupe,,0000000004050,552.0,/p/cantaloupe/0000000004050?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.5,"Produce, Produce",1 ct
pork loin,pork loin,,0029380800000,453.592,/p/pork-boneless-half-loin/0029380800000?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.99,"Meat & Seafood, Natural & Organic",1 lb
peeled shrimp,peeled shrimp,,0001111096220,453.592,/p/kroger-large-raw-shrimp-peeled-deveined-tail-off/0001111096220?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,8.99,Frozen,16 ounces
flatbread,flatbread,,0087668100352,399.73,/p/stonefire-artisan-flatbread/0087668100352?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.49,Bakery,14.1 oz
Monterey Jack cheese,Monterey Jack cheese,,0001111058754,907.184,/p/kroger-monterey-jack-block-cheese-big-deal-/0001111058754?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,7.99,Dairy,32 oz
fajita tortillas,fajita tortillas,,0001111013951,680.388,/p/kroger-fajita-size-flour-tortillas/0001111013951?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.49,"International, Bakery",20 ct / 24 oz
fennel,fennel,,0000000094515,234,/p/organic-fennel/0000000094515?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.99,"Produce, Natural & Organic",1 ct
quick cooking grits,quick cooking grits,,,,,,,
smoked ham hocks,smoked ham hocks,,,,,,,
16 bean mix,16 bean mix,,,,,,,
deli ham,deli ham,,0001111097419,453.592,/p/kroger-smoked-deli-style-lean-ham/0001111097419?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.99,Meat & Seafood,16 oz
harissa paste,harissa paste,,,,,,,
Hatch chiles,Hatch chiles,,0066138969019,680.388,/p/new-mexico-select-mild-green-chile-peppers/0066138969019?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.99,"Frozen, International, International",24 oz
smoked ham,smoked ham,,0001111097419,453.592,/p/kroger-smoked-deli-style-lean-ham/0001111097419?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.99,Meat & Seafood,16 oz
beef bouillon,beef bouillon,,0001111083767,92.13,/p/kroger-beef-bouillon-cubes/0001111083767?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.49,Canned & Packaged,3.25 oz
dry pasta,dry pasta,,0001111014163,453.592,/p/kroger-radiatore-dry-pasta/0001111014163?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.33,"Pasta, Sauces, Grain",16 oz
turkey meatballs,turkey meatballs,,0004132255802,793.786,/p/farm-rich-flame-broiled-turkey-meatballs/0004132255802?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,8.49,Frozen,28 oz
parmesan,parmesan,,0001111050195,170.097,/p/kroger-parmesan-shredded-cheese/0001111050195?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.49,Dairy,6 oz
V8 juice,V8 juice,,0005100006992,1892.48,/p/v8-original-100-vegetable-juice/0005100006992?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.99,Beverages,64 fl oz
wheat rolls,wheat rolls,,0007343500005,340.194,/p/king-s-hawaiian-honey-wheat-dinner-rolls/0007343500005?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.99,Bakery,12 ct / 12 oz
chocolate chips,chocolate chips,,0001111013949,1020.582,/p/kroger-semi-sweet-chocolate-baking-chips/0001111013949?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,8.99,Baking Goods,36 oz
Mexican Chorizo,Mexican Chorizo,,,,,,,
mustard,mustard,,0001111081240,566.99,/p/kroger-yellow-mustard/0001111081240?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.29,Condiment & Sauces,20 oz
stuffing mix,stuffing mix,,0001111089300,170.097,/p/kroger-turkey-flavored-stuffing-mix/0001111089300?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.29,Canned & Packaged,6 oz
bone-in skin on turkey breast,bone-in skin on turkey breast,,0021031900000,453.592,/p/honeysuckle-white-frozen-bone-in-turkey-breast-with-gravy-limit-2-at-sale-price/0021031900000?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.79,Meat & Seafood,1 lb
cheddar,cheddar,,0001111058604,907.184,/p/kroger-sharp-cheddar-block-cheese-big-deal-/0001111058604?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,7.99,Dairy,32 oz
salad dressing,salad dressing,,0001111066912,473,/p/kroger-creamy-ranch-salad-dressing/0001111066912?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.49,Condiment & Sauces,16 fl oz
sweetened flaked coconut,sweetened flaked coconut,,0001111013796,396.893,/p/kroger-sweetened-coconut-flakes/0001111013796?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.59,Natural & Organic,14 oz
unsweetened flaked coconut,unsweetened flaked coconut,,0001111013793,226.796,/p/simple-truth-organic-unsweetened-coconut-flakes/0001111013793?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.49,Natural & Organic,8 oz
whipped cream,whipped cream,,0001111080909,368.5435,/p/kroger-original-dairy-whipped-cream-topping/0001111080909?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.99,Dairy,13 oz
virgin coconut oil,virgin coconut oil,,0001111086306,382.563,/p/simple-truth-organic-unrefined-cold-pressed-virgin-coconut-oil/0001111086306?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,6.99,"Natural & Organic, Baking Goods",14 fl oz
frozen black eyed peas,frozen black eyed peas,,,,,,,
pineapple,pineapple,,0000000004430,1588,/p/fresh-ripe-whole-pineapple/0000000004430?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.79,Produce,1 ct
frozen onion bell pepper celery mix,frozen onion bell pepper celery mix,,0001111089787,340.194,/p/kroger-recipe-beginnings-frozen-mirepoix-blend-cajun-style-onions-celery-green-peppers/0001111089787?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,1.59,Frozen,12 oz
Mexican chorizo,Mexican chorizo,,,,,,,
pork chops bone-in,pork chops bone-in,,0029315900000,453.592,/p/kroger-bone-in-pork-center-cut-chop-family-pack/0029315900000?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,5.49,"Meat & Seafood, Natural & Organic",1 lb
white distilled vinegar,white distilled vinegar,,0001111003113,3823.26,/p/kroger-distilled-white-vinegar/0001111003113?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,3.99,Baking Goods,1 gal
pimento stuffed green olives,pimento stuffed green olives,,0001111011597,595.3395,/p/kroger-pimiento-stuffed-green-manzanilla-olives/0001111011597?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,5.49,Canned & Packaged,21 oz
cooked ham,cooked ham,,0021386300000,453.592,/p/kroger-fully-cooked-boneless-half-ham/0021386300000?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,4.99,Meat & Seafood,1 lb
split turkey breast bone-in skin on,split turkey breast bone-in skin on,,0026009200000,453.592,/p/honeysuckle-white-frozen-bone-in-turkey-breast-with-gravy/0026009200000?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,2.79,Meat & Seafood,1 lb
bread flour,bread flour,,0001600010640,2267.96,/p/gold-medal-unbleached-bread-flour/0001600010640?cid=dis.api.tpi_products-api_20240521_b:all_c:p_t:thalosfoodresearch-f,6.99,Baking Goods,5 lbs
